921 57
0.0 0.0 0.46 0.0 0.0 0.0 0.0 0.15 0.0 0.0 0.0 0.15 0.0 0.0 0.0 0.0 0.0 0.46 0.93 0.0 0.0 0.0 0.46 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.15 0.0 0.0 0.0 0.93 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.071 0.071 0.0 0.095 0.023 0.0 62.75 1505.0 2761.0 
0.09 0.0 0.27 0.0 0.36 0.09 0.0 0.18 0.09 0.0 0.0 0.72 0.0 0.36 0.0 0.0 0.0 0.0 2.0 0.0 3.27 0.0 0.36 0.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.27 0.0 0.0 0.0 0.015 0.045 0.03 0.242 0.03 0.03 3.816 69.0 542.0 
0.13 0.13 0.13 0.0 0.55 0.27 0.27 0.13 1.11 0.27 0.0 0.97 0.27 0.0 0.13 0.0 0.0 0.0 3.91 0.13 2.65 0.0 0.13 0.55 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.13 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.018 0.0 1.294 0.182 0.0 4.745 232.0 726.0 
1.18 0.39 0.59 0.0 0.0 0.98 0.19 0.19 1.38 0.39 0.0 0.98 0.0 0.19 0.0 0.98 0.0 0.0 2.56 0.39 1.38 0.0 0.0 1.38 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.232 0.0 0.749 0.31 0.025 6.652 76.0 632.0 
0.0 0.0 0.0 0.0 0.28 0.86 0.0 0.0 0.0 0.0 0.0 0.57 0.28 0.0 0.0 0.0 0.28 0.0 0.28 0.0 0.28 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.084 0.126 0.0 0.0 0.0 0.0 27.479 772.0 1319.0 
0.0 0.0 0.36 0.0 0.36 0.0 0.0 0.0 0.36 0.36 0.0 0.36 0.0 1.09 0.0 1.81 0.0 0.0 3.63 0.0 1.45 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.125 0.0 0.125 0.0 0.0 1.287 5.0 94.0 
0.0 0.23 0.47 0.0 1.18 0.0 0.23 0.0 0.7 0.7 0.0 0.47 0.23 0.0 0.0 0.23 0.7 0.0 2.83 0.0 1.89 0.0 0.0 0.47 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.072 0.108 0.0 2.438 20.0 178.0 
2.32 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.277 0.0 0.0 3.2 13.0 48.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.51 0.0 1.51 0.0 0.0 0.0 0.0 0.0 0.0 7.57 0.0 1.51 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.769 15.0 36.0 
0.0 0.54 0.0 0.0 0.0 0.0 1.08 0.0 0.0 0.54 0.54 0.54 0.0 0.0 0.0 2.17 0.0 0.54 3.26 0.0 1.08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.54 0.0 0.0 0.0 0.0 0.0 0.0 0.334 0.0 0.0 1.325 5.0 53.0 
0.45 0.68 0.68 0.0 1.92 0.0 0.56 0.45 0.0 0.45 0.22 1.81 0.0 0.0 0.79 0.22 0.11 1.81 2.38 0.0 1.36 0.0 0.11 0.22 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.11 0.0 0.0 0.0 0.0 0.0 0.11 0.0 0.0 0.019 0.057 0.0 0.574 0.134 0.019 3.155 94.0 385.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.36 0.0 0.0 0.0 0.68 0.68 0.0 4.76 4.76 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.255 0.0 0.0 2.818 21.0 124.0 
0.0 0.0 0.55 0.0 0.22 0.22 0.11 0.0 0.11 0.22 0.0 0.33 0.33 0.0 0.0 0.0 0.22 0.0 0.0 0.0 0.0 0.0 0.55 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.155 0.0 0.034 0.12 0.0 1.961 14.0 302.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.76 0.0 0.0 0.0 0.0 0.0 0.76 0.0 0.0 0.0 0.0 0.0 0.76 0.76 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.76 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.274 0.0 0.0 11.035 110.0 309.0 
0.68 0.11 0.11 0.0 0.45 0.11 0.0 0.57 0.79 2.73 0.34 0.11 0.22 0.0 0.45 0.11 0.68 0.45 3.07 0.0 1.71 0.0 1.82 1.14 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.11 0.11 0.0 0.0 0.0 0.0 0.11 0.0 0.0 0.0 0.067 0.118 0.0 0.388 0.236 0.016 9.827 164.0 1592.0 
0.0 0.0 0.0 0.0 0.0 1.88 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.77 0.0 1.88 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.307 16.0 30.0 
0.0 0.0 0.0 0.0 1.28 0.0 1.28 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.64 0.0 1.28 1.28 0.0 0.64 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.085 0.17 0.0 2.466 18.0 111.0 
0.0 0.0 0.0 0.0 0.0 1.12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.24 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.392 0.0 3.333 0.0 0.0 2.551 12.0 74.0 
0.9 0.0 0.0 0.0 0.0 0.0 0.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.9 0.9 1.81 0.0 2.72 0.0 0.0 0.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.546 0.0 0.0 2.818 19.0 62.0 
0.49 0.32 0.46 0.0 0.05 0.16 0.05 0.24 0.46 0.79 0.27 1.01 0.6 1.23 0.0 0.21 0.38 0.0 3.3 0.0 1.5 0.0 1.09 0.35 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.064 0.0 0.322 0.626 0.165 6.896 193.0 3269.0 
0.39 0.0 0.0 0.0 0.0 0.39 0.79 0.0 0.0 0.0 0.0 0.79 0.0 0.0 0.0 0.0 0.39 0.0 2.37 0.0 2.76 0.0 1.18 0.79 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.061 0.0 0.612 0.183 0.0 2.678 13.0 75.0 
0.0 0.58 0.58 0.0 0.0 0.0 0.0 0.58 0.58 7.55 0.58 1.16 0.0 0.0 0.0 0.0 0.58 0.0 4.06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.192 0.0 0.192 0.0 0.096 1.526 10.0 58.0 
0.17 0.17 0.69 0.0 0.34 0.17 0.0 0.86 0.17 0.69 0.34 1.38 0.0 0.0 0.0 0.0 1.73 0.34 2.07 1.55 3.8 0.0 0.0 0.34 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.194 0.0 1.718 0.055 0.0 5.175 63.0 621.0 
0.51 0.0 0.77 0.0 0.25 0.25 0.0 0.0 0.0 0.51 0.0 1.55 0.0 0.0 0.0 0.77 1.55 0.0 4.9 0.0 2.58 0.0 0.77 0.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.179 0.0 0.359 0.403 0.134 5.774 56.0 358.0 
0.0 0.0 1.24 0.0 1.24 0.62 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.24 0.62 0.0 0.62 0.0 1.86 0.62 0.62 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.62 0.0 0.0 0.0 0.0 0.107 0.0 0.321 0.107 0.107 3.846 30.0 150.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.94 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.94 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.45 14.5 42.0 87.0 
0.0 0.84 0.84 0.0 0.0 0.0 0.84 0.0 0.0 1.68 0.84 0.0 0.0 0.0 0.0 0.84 0.0 0.0 3.36 0.0 0.84 0.0 0.84 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.519 0.0 0.0 5.0 43.0 125.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.71 0.0 0.0 0.0 0.71 0.0 0.0 0.0 1.43 0.0 0.0 4.31 0.0 1.43 0.0 0.0 0.71 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.15 0.0 0.0 0.0 0.0 0.265 0.0 0.132 0.0 0.0 2.322 16.0 72.0 
0.09 0.0 0.27 0.0 0.36 0.09 0.0 0.18 0.09 0.0 0.0 0.82 0.0 0.36 0.0 0.0 0.0 0.0 2.01 0.0 3.38 0.0 0.36 0.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.27 0.0 0.0 0.0 0.015 0.046 0.03 0.246 0.03 0.03 3.771 69.0 528.0 
0.11 0.22 0.11 0.0 0.45 0.45 0.0 0.11 1.02 1.59 0.11 0.34 0.22 0.11 2.16 0.0 0.45 0.11 3.53 0.0 1.25 0.0 0.45 0.45 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.11 0.0 0.0 0.0 0.0 0.45 0.0 0.0 0.0 0.018 0.17 0.0 0.265 0.132 0.0 4.215 144.0 666.0 
0.44 0.0 0.88 0.0 0.44 1.32 0.44 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.44 1.76 0.0 2.2 0.0 2.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.216 0.0 0.0 0.433 0.361 0.0 2.375 16.0 133.0 
0.1 0.2 1.01 0.0 0.8 0.8 0.5 0.0 0.8 0.1 0.3 0.7 0.3 0.0 1.61 0.1 0.0 1.11 1.31 0.2 0.7 0.0 0.6 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2 0.0 0.1 0.1 0.0 0.0 0.0 0.107 0.0 0.474 0.152 0.015 8.55 669.0 1351.0 
0.11 0.22 0.11 0.0 0.45 0.45 0.0 0.11 1.02 1.59 0.11 0.34 0.22 0.11 2.16 0.0 0.45 0.11 3.53 0.0 1.25 0.0 0.45 0.45 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.11 0.0 0.0 0.0 0.0 0.45 0.0 0.0 0.0 0.018 0.17 0.0 0.265 0.132 0.0 4.215 144.0 666.0 
0.42 0.46 0.38 0.0 0.19 0.11 0.0 0.07 0.58 0.62 0.34 0.77 0.5 1.32 0.03 0.23 0.54 0.0 3.06 0.0 1.51 0.0 0.38 0.46 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03 0.0 0.0 0.0 0.0 0.076 0.0 0.438 0.585 0.127 6.134 153.0 2184.0 
0.0 0.0 0.9 0.0 0.45 0.0 0.0 0.0 0.0 0.0 0.0 0.9 0.45 0.0 0.0 0.45 0.9 0.0 4.52 0.0 0.9 0.0 0.45 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.35 0.0 0.0 0.0 0.0 0.0 0.0 2.115 0.07 0.0 2.651 14.0 114.0 
0.33 0.0 0.67 0.0 0.22 0.0 0.0 0.0 0.44 0.11 0.0 0.33 0.0 0.0 0.0 0.56 0.0 0.0 1.79 0.0 1.12 0.0 0.0 0.22 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.11 0.0 0.0 0.0 0.0 0.11 0.0 0.0 0.0 0.0 0.0 0.0 0.157 0.0 0.392 0.176 0.078 2.606 75.0 391.0 
0.0 0.0 0.0 0.0 0.0 1.88 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.77 0.0 1.88 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.307 16.0 30.0 
0.0 0.0 0.0 0.0 0.0 1.27 0.0 0.63 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.82 0.0 0.63 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.096 0.109 0.0 1.916 12.0 69.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.37 0.0 0.0 0.0 2.24 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.218 0.0 0.0 1.827 11.0 53.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.04 0.0 0.0 8.84 1.36 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.125 0.0 1.126 7.054 37.0 261.0 
0.0 0.47 0.47 0.0 1.41 0.0 0.47 0.0 0.0 0.47 0.47 0.94 0.0 0.0 0.0 0.94 0.0 0.0 1.88 0.0 0.94 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.218 0.0 0.0 1.102 6.0 54.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.47 0.0 1.47 0.0 0.0 0.0 0.0 0.0 0.0 7.35 0.0 1.47 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.769 15.0 36.0 
0.19 0.19 0.29 0.0 1.07 0.19 0.19 0.97 0.87 0.58 0.09 1.07 0.19 0.87 0.09 0.0 0.0 1.17 3.71 0.68 1.75 0.0 0.09 0.29 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.09 0.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.194 0.404 0.224 0.029 4.285 49.0 870.0 
0.0 0.0 0.0 0.0 0.82 0.0 0.0 1.65 0.0 0.82 0.0 0.0 0.0 0.0 0.0 0.0 0.82 0.0 1.65 0.0 2.47 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.113 0.0 0.113 0.0 0.0 1.25 4.0 50.0 
0.79 0.19 0.09 0.0 0.0 0.0 0.0 0.09 0.29 0.09 0.29 0.59 0.69 0.0 0.0 0.09 0.0 0.59 4.09 0.0 0.89 0.0 0.39 0.49 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.267 0.0 0.19 0.247 0.0 2.324 19.0 365.0 
0.0 0.0 0.0 0.0 0.0 0.68 1.37 0.68 0.0 0.0 0.0 0.68 0.0 0.0 0.0 0.0 0.0 0.34 0.34 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.34 0.0 0.0 0.0 0.0 0.0 0.34 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.103 0.0 0.206 0.309 0.0 4.029 69.0 270.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.85 0.0 0.0 0.0 0.0 0.85 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.126 0.0 0.0 0.0 0.0 3.925 51.0 106.0 
0.0 0.0 1.47 0.0 0.0 1.1 0.36 0.0 0.0 0.0 0.36 0.36 0.0 0.0 0.0 0.36 0.0 0.0 2.21 1.1 2.95 0.0 1.47 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.118 0.0 0.414 0.888 0.177 3.0 33.0 177.0 
0.0 0.0 0.31 0.0 0.62 0.62 0.62 0.31 0.0 1.88 0.62 1.25 0.0 0.0 0.31 1.56 0.31 0.0 3.76 0.0 1.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.77 0.0 0.0 2.481 11.0 134.0 
0.1 0.1 0.71 0.0 0.61 0.3 0.4 0.1 1.42 0.81 0.1 0.5 0.0 0.0 0.0 0.1 0.0 1.01 2.34 0.5 2.03 0.0 0.0 0.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.0 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.256 0.928 0.384 0.032 3.179 56.0 1043.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.55 0.0 1.63 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 13.0 
0.52 0.42 0.35 0.0 0.14 0.03 0.03 0.1 0.56 0.8 0.28 0.7 0.56 1.19 0.03 0.24 0.45 0.0 3.18 0.0 1.47 0.0 0.38 0.63 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.07 0.0 0.0 0.0 0.0 0.075 0.0 0.452 0.528 0.116 6.152 260.0 2184.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.49 0.0 1.49 0.0 0.0 0.0 0.0 0.0 0.0 7.46 0.0 1.49 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.692 15.0 35.0 
0.0 0.35 0.71 0.0 0.35 0.0 0.17 0.0 0.0 0.53 0.17 0.0 0.17 0.0 0.35 0.17 0.0 1.07 0.17 0.17 0.71 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.027 0.0 0.167 0.027 0.055 7.527 149.0 956.0 
0.0 0.64 0.64 0.0 0.32 0.0 0.0 0.0 0.0 0.0 0.0 0.64 0.0 0.0 0.0 0.32 0.0 1.29 1.62 0.0 0.97 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.053 0.0 1.065 0.0 0.0 3.932 61.0 291.0 
0.56 0.0 0.84 0.0 0.28 0.84 0.0 0.84 0.28 0.28 0.28 1.41 0.0 0.0 0.0 0.0 1.41 0.0 0.84 1.98 2.83 0.0 0.28 0.84 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.129 0.0 1.294 0.043 0.0 3.979 47.0 386.0 
0.0 0.64 1.29 0.0 0.32 0.0 0.0 0.0 0.0 0.0 0.0 0.64 0.0 0.0 0.0 0.32 0.0 1.29 2.59 0.0 1.29 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.32 0.0 0.0 0.0 0.0 0.053 0.0 0.531 0.0 0.0 4.337 121.0 334.0 
0.34 0.05 0.58 0.0 0.63 0.17 0.0 0.0 0.75 0.23 0.34 1.27 0.34 0.0 0.0 0.58 0.05 0.17 3.01 2.61 1.5 0.0 0.17 0.34 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.201 0.0 0.127 0.182 0.027 4.225 131.0 1107.0 
0.0 0.0 0.63 0.0 0.0 1.27 1.27 0.63 0.0 0.0 0.0 0.63 0.0 0.0 0.0 0.0 0.63 0.0 4.45 3.18 3.82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.983 0.089 0.0 3.488 59.0 157.0 
0.44 0.0 0.88 0.0 0.44 1.32 0.44 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.44 1.76 0.0 2.2 0.0 2.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.215 0.0 0.0 0.43 0.358 0.0 2.403 16.0 137.0 
1.26 0.42 1.26 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.42 0.0 0.0 0.0 0.42 0.0 0.84 3.79 0.0 1.26 0.0 0.0 0.42 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.42 0.0 0.0 0.0 0.0 0.067 0.0 0.472 0.472 0.0 3.0 19.0 108.0 
